序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
538,私立鐘韻語文短期補習班,2004-12-30,永和市福和路194號1、2樓,現場無消安訓練資料，收據無立案核准日期字號及退費規定，未懸掛證書，招牌不符規定,糾正件次(列入違規紀錄),2004-12-31,0930873353
539,進學文理補習班,2004-12-30,永和市福和路173、175號3樓,現場無法提供教職員名冊，收據無立案核准日期字號，招牌不符規定,糾正件次(列入違規紀錄),2004-12-31,0930873419
540,百全文理補習班,2004-12-30,永和市福和路143號6樓,現場無法提供班主任資料，現場無教職員及學員名冊專夾，無縣府公文專夾，退費規定不合，私設升高中1班,糾正件次(列入違規紀錄),2005-01-05,0940002479
541,鄒志洺文理補習班,2004-12-30,永和市福和路180號2、3樓,"現場無法提供班主任資料，現場無教職員及學員名冊專夾，無縣府公文專夾，退費規定不合，私設國中小4班 高中3班",糾正件次(列入違規紀錄),2005-01-05,0940002350
542,向日葵美術補習班,2004-12-30,永和市福和路157號8樓,現場無法提供公文專夾，班名為向日葵兒童美術學苑,糾正件次(列入違規紀錄),2005-01-05,0940002408
543,學林文理補習班,2004-12-30,永和市福和路159號3樓,現場無教職員及學員名冊專夾，無縣府公文專夾，退費規定不符,糾正件次(列入違規紀錄),2005-01-05,0940002527
544,永愛美語補習班,2004-12-30,永和市福和路149號7樓,現場無教職員及學員名冊專夾，無縣府公文專夾，退費規定不符,糾正件次(列入違規紀錄),2005-01-05,0940002546
545,天荷美術補習班,2004-12-30,永和市福和路157號6樓,現場無法提供公文專夾，班名為天荷藝術教育機構,糾正件次(列入違規紀錄),2005-01-05,0940002464
546,正群文理補習班,2004-12-29,新店市建國路133號2樓,現場無法提供教職員名冊專夾,糾正件次(列入違規紀錄),2005-01-03,0930873472
547,私立瀚霆文理短期補習班,2004-12-29,新店市明德路24號1樓,無法提出安險證明，招牌有安親課輔教學中心字樣,糾正件次(列入違規紀錄),2005-01-03,0930873914
548,小浣熊珠心算補習班,2004-12-27,板橋市四川路1段225號5樓,現場無消安訓練資料，收據無立案核准日期字號及退費規定，招牌不符規定，有瓦斯器具，缺設立人及班主任身份證明文件，增設安親及美語班,糾正件次(列入違規紀錄),2005-01-04,0930875702
549,私立知新實驗美語短期補習班,2004-12-24,板橋市西門街18-3號1、2、3、4樓,收據無立案核准日期字號及退費規定,糾正件次(列入違規紀錄),2005-01-04,0940001149
550,私立學緯語文短期補習班,2004-12-24,板橋市中正路41號1、2樓,收據無立案核准日期字號及班名，有瓦斯器具,糾正件次(列入違規紀錄),2005-01-04,0940001171
551,私立學友語文短期補習班,2004-12-24,板橋市中正路11-1號2樓,現場無消安訓練資料，收據無立案核准日期字號及退費規定，招牌不符規定，有瓦斯器具,糾正件次(列入違規紀錄),2004-12-30,
552,正義文理補習班,2004-12-23,三重市信義西街116號,增設電腦、課輔，收據無立案核准日期字號及退費規定，招牌不符規定,糾正件次(列入違規紀錄),2004-12-27,0930858057
553,私立美利肯語文短期補習班,2004-12-23,三重市重新路四段63號3樓、3樓之1,未掛立案證書，無核准文號日期及退費規定，招牌為美利肯美國學校,糾正件次(列入違規紀錄),2005-01-05,0930873127
554,環球地球村美日語補習班,2004-12-23,三重市正義北路104號5樓,未設縣府公文夾、無教職員及學生名冊、1-4樓增設教室,糾正件次(列入違規紀錄),2004-12-27,0930858709
555,嘉靖英日語電腦補習班,2004-12-23,三重市正義北路086號4、5、6樓,師生安險已過期，現場無法提供教職員名冊，招牌為何嘉仁幼兒美語學校及何嘉仁文理學校，現場無法提供公安申報資料,糾正件次(列入違規紀錄),2004-12-29,0930860976
556,私立佳重語文短期補習班,2004-12-23,三重市正義北路073號3樓,增設課輔班，招牌不符規定，有瓦斯器具,糾正件次(列入違規紀錄),2004-12-27,0930858271
557,私立香吉士語文補習班短期補習班,2004-12-23,三重市信義西街110號,現場無法提供消安訓練證明、設立人及班主任身份證明文件、縣府公文專夾、退費規定文號日期。未懸掛立案證書，私自增設課輔珠算作文電腦與安親班，有瓦斯器具,糾正件次(列入違規紀錄),2004-12-29,0930861116
558,私立新中山文理短期補習班,2004-12-23,三重市信義西街102號1、2樓,教授國小美語、招牌有「安親課輔」、無法提供收據、未懸掛證書、未辦理消安訓練，未辦理員工安全保險、有瓦斯器具,糾正件次(列入違規紀錄),2004-12-27,
559,威明美語補習班,2004-12-23,三重市信義西街118號,現場無法提供教職員名冊，私設威明教育中心及課輔班、教室,糾正件次(列入違規紀錄),2004-12-29,0930860812
560,巔鋒文理短期補習班,2004-12-22,板橋市府中路029-002號05樓,退費規定錯誤、安全門設栓鎖、有鐵捲門,糾正件次(列入違規紀錄),2004-12-29,
561,私立地球村語文短期補習班,2004-12-22,板橋市中山路1段67號3樓,無教職員及學生名冊、1-2樓增設教室、招牌不符規定,糾正件次(列入違規紀錄),2004-12-29,0930
562,私立大衛美語短期補習班,2004-12-22,板橋市中山路1段26號5樓,招牌不符規定，現場無消安訓練資料,糾正件次(列入違規紀錄),2004-12-29,0930
563,文天美日語補習班,2004-12-22,板橋市中山路1段26號3樓,招牌不符規定，擅自使用交通車未報備,糾正件次(列入違規紀錄),2004-12-29,0930
564,私立巨匠電腦股份有限公司板橋中山分公司附設電腦短期補習班,2004-12-22,板橋市中山路一段10號5樓,現場無消安訓練資料，收據無立案核准日期字號及退費規定，未設縣府公文夾,糾正件次(列入違規紀錄),2004-12-29,0930
565,私立翰林學院短期補習班,2004-12-21,新店市中正路317號1樓,招牌為翰林英語學院,糾正件次(列入違規紀錄),2005-01-03,0930873449
566,私立誠育學園文理短期補習班,2004-12-21,新店市平等街51號1樓,現場無法提供教職員名冊，私設安親班及正音班，收據未載明縣府核准日期及退費辦法,糾正件次(列入違規紀錄),2005-01-03,0930873416
567,立大電腦補習班,2004-12-21,新店市民族路169號2樓,現場無法提供教職員名冊專夾、未掛立案證書、招牌為立大小學城、無縣府公文專夾,糾正件次(列入違規紀錄),2005-01-03,0930873177
568,史考特美語補習班,2004-12-20,新莊市中和街155巷014號2樓,現場無消安訓練資料，無立案核准日期字號及退費規定，無懸掛立案證書，未設縣府公文夾,糾正件次(列入違規紀錄),2004-12-23,0930855631
569,親親美日語補習班,2004-12-20,新莊市中和街155巷024弄034號2樓,現場無消安訓練資料，無立案核准日期字號及退費規定，增設安親班，招牌不符規定，有瓦斯器具,糾正件次(列入違規紀錄),2004-12-23,0930856300
570,私立古德艾德美術短期補習班,2004-12-20,新莊市中和街155巷24弄18號1、2樓,未懸掛證書、未辦理員工安全保險、收據無立案日期及文號、現場無消安訓練資料,糾正件次(列入違規紀錄),2004-12-23,0930854974
571,榮富英語補習班,2004-12-20,新莊市中和街155巷024弄026號4樓,招牌掛何嘉仁美語學校,糾正件次(列入違規紀錄),2004-12-23,0930855615
572,私立查爾斯語文短期補習班,2004-12-20,新莊市中和街155巷24弄2號1、2樓,現場無消安訓練資料，無立案核准日期字號及退費規定，無懸掛立案證書，未設縣府公文夾,糾正件次(列入違規紀錄),2004-12-23,0930855001
573,私立丹尼爾語文短期補習班,2004-12-20,新莊市中和街155巷19號2樓,增設安親班、收據無立案日期及文號及退費規定、未懸掛證書、現場無法提供設立人及班主任證明文件、未辦理員工安全保險，招牌不符規定、有瓦斯器具,糾正件次(列入違規紀錄),2004-12-23,0930856304
574,私立斯凱爾文理短期補習班,2004-12-17,板橋市忠孝路忠義巷19弄19號1樓,現場無消安訓練資料，無立案核准日期字號及退費規定，增設國小美語，無教職員名冊,糾正件次(列入違規紀錄),2004-12-24,0930857380
575,私立百仕文理短期補習班,2004-12-17,板橋市忠孝路050號2樓,現場無消安訓練資料，收據無立案核准日期字號，無懸掛立案證書，現場無法提供班主任證明文件、未辦理員工安全保險,糾正件次(列入違規紀錄),2004-12-27,0930857691
576,私立超優文理短期補習班,2004-12-17,板橋市忠孝路127號1、2、3、4樓,現場無消安訓練資料，無立案核准日期字號及退費規定，未辦理員工安全保險，增設美術、珠心算,糾正件次(列入違規紀錄),2004-12-24,0930857145
577,文群文理補習班,2004-12-17,板橋市忠孝路79號2、3樓、4樓、81號1、2、3樓,現場無消安訓練資料，收據無立案核准日期,糾正件次(列入違規紀錄),2004-12-23,0930855603
578,華盛頓語文補習班,2004-12-17,板橋市忠孝路55號1，2，3樓,教授兒童美語、收據無立案核准日期字號，招牌不符規定,糾正件次(列入違規紀錄),2004-12-27,0930858759
579,私立陽光美語電腦短期補習班,2004-12-17,板橋市忠孝路61，63號3樓,現場無消安訓練資料，收據無立案核准日期,糾正件次(列入違規紀錄),2004-12-17,0930855363
580,師大碩士文理補習班,2004-12-17,板橋市光明街85號、忠孝路124號1、2、3、4樓、重慶路201-1號1樓及223巷13號2-5樓,現場無消安訓練資料，收據無立案核准日期字號及退費規定，擅自擴大班址，安全門設栓鎖,糾正件次(列入違規紀錄),2004-12-27,0930858754
581,私立美佳語文短期補習班,2004-12-16,中和市宜安路118巷22號,尚未辦理消安常識訓練，科別為英文但上課科目開班為珠心算與美術，無專夾保管縣府公文，收據未列明核准日期及文號,糾正件次(列入違規紀錄),2004-12-20,0930844781
582,圓音符音樂語文補習班,2004-12-16,中和市宜安路112號4樓、4樓-1、-2、13,私授德文，收據無立案日期,糾正件次(列入違規紀錄),2004-12-20,0930843199
583,森堡語文補習班,2004-12-16,中和市宜安路29號1樓,現場無消安訓練資料，無立案核准日期字號及退費規定,糾正件次(列入違規紀錄),2004-12-20,0930844711
584,立大文理補習班,2004-12-15,板橋市漢生東路301號,現場無法提供消安訓練證明及收據內無立案日期文號,糾正件次(列入違規紀錄),2004-12-17,0930840789
585,私立大蘋果美語短期補習班,2004-12-15,板橋市長安街138巷2弄5號1、2樓,現場不能提供消安訓練、班主任證明文件、安全保險、收退費情形，以及招牌與立案名稱不符,糾正件次(列入違規紀錄),2004-12-17,0930840947
586,凱迪堡美語會話補習班,2004-12-15,板橋市漢生東路330-002號3樓,設立「安親課輔」、收據無立案日期及文號、未懸掛證書、現場無法提供設立人及班主任證明文件,糾正件次(列入違規紀錄),2004-12-17,0930840785
587,私立生活美語村文理短期補習班,2004-12-15,板橋市漢生東路350號5樓,未辦理消安訓練，未懸掛證書，收據無立案日期及退費規定,糾正件次(列入違規紀錄),2004-12-17,0930840786
588,私立允嘉文理珠心算短期補習班,2004-12-15,板橋市漢生東路185-1號2樓,現場無消安訓練證明，無懸掛立案證書，未提供身份證明文件，未設縣府公文夾，無立案核准日期字號及退費規定,糾正件次(列入違規紀錄),2004-12-17,0930840782
589,海三珠算補習班,2004-12-15,板橋市漢生東路310號3樓,私授心算及安親班，招牌無珠算字樣，收退費用情形未依規定，未辦理消安訓練,糾正件次(列入違規紀錄),2004-12-17,0930840792
590,極景英日語電腦補習班,2004-12-14,新店市北新路2段230-002號地下1樓-1、-2,未辦理消安訓練，未辦理員工安全保險,糾正件次(列入違規紀錄),2004-12-17,0930839620
591,北新地球村美日語補習班,2004-12-14,新店市北新路2段252號3樓、3樓-1、3樓-2、3樓-3、3樓-5,未懸掛證書，現場無法提供教職員名冊及縣府公文專夾，招牌不合規定,糾正件次(列入違規紀錄),2004-12-17,0930838331
592,全勝文理補習班,2004-12-14,新店市北新路2段262號2樓-1、-2、3樓,教授兒童美語、招牌有「安親課輔」、收據無立案日期及文號、未懸掛證書、現場無法提供設立人及班主任證明文件、未辦理消安訓練，未辦理員工安全保險，擅自使用交通車,糾正件次(列入違規紀錄),2004-12-17,0930839619
593,陳立文理電腦補習班,2004-12-14,新店市北新路2段262號3樓-3,未懸掛證書，招牌不合規定，文號與立案字號不符,糾正件次(列入違規紀錄),2004-12-17,0930837545
594,李氏姊妹英語補習班,2004-12-14,新店市北新路2段189號3樓、191號3樓,招牌不合規定，收據無立案日期及退費規定，有瓦斯器具,糾正件次(列入違規紀錄),2004-12-17,0930839287
595,小叮噹語文補習班,2004-12-13,三重市三民街085巷008號,未掛立案證書，無核准文號日期及退費規定,糾正件次(列入違規紀錄),2004-12-17,0930840067
596,上華文理補習班,2004-12-13,三重市三和路3段079、081號2樓,"現場無法提供教職員名冊，未依立案科目授課 私自增設兒童美語，招牌不合規定",糾正件次(列入違規紀錄),2004-12-17,0930840018
597,欣學府音樂補習班,2004-12-13,三重市三和路3段079、081號3樓,未懸掛立案證書，無法提供班主任資料，招牌不合規定，現場無法提供空白收據,糾正件次(列入違規紀錄),2004-12-17,0930839822
598,德利語文文理補習班,2004-12-13,三重市三民街143-001號1樓、2樓-1,無法提供班主任資料，收據上無核准日期及文號,糾正件次(列入違規紀錄),2004-12-17,0930839879
599,黃瓊慧文理補習班,2004-12-13,三重市集美街210-001號地下1樓,私授美語於1樓，無法提供身份證明文件，招牌不符，無核准日期文號及退費規定,糾正件次(列入違規紀錄),2004-12-20,0930842744
600,綺響音樂語文美術補習班,2004-12-07,三重市陡門頭街220巷10弄7號2樓、三重市中正北路380巷11號,未懸掛證書，現場無法提供班主任證明文件，招牌不合規定，有瓦斯器具,糾正件次(列入違規紀錄),2004-12-10,0930825739
601,晴園語文補習班,2004-12-06,深坑鄉埔新街91號1樓,授課時數不合、收據無立案日期及退費規定、有瓦斯器具、增設95巷1號1樓,糾正件次(列入違規紀錄),2004-12-10,0930825724
602,耿藍文理補習班,2004-11-29,五股鄉成泰路2段113-1號2樓,現場無法提供設立人及班主任證明文件、收據無立案日期及退費規定、教授兒童美語、增設1、3、4樓,糾正件次(列入違規紀錄),2004-12-01,0930804014
603,私立享亮學園珠算短期補習班,2004-11-25,中和市連城路263-1號1樓,授課時數不合、未開立收據、有瓦斯器具,糾正件次(列入違規紀錄),2004-12-01,0930801239
604,宏儒文理語文補習班,2004-11-25,中和市國光街107巷4弄2、4、6號1樓,收據無立案日期及退費規定、有瓦斯器具,糾正件次(列入違規紀錄),2004-12-01,0930801233
605,時代語文補習班,2004-11-25,中和市莒光路177巷1號,未懸掛證書，現場無法提供設立人及班主任證明文件，收據無立案日期及文號,糾正件次(列入違規紀錄),2004-12-01,0930801236
606,嘉英文理補習班,2004-11-25,中和市莒光路177巷2號,未懸掛證書，現場無法提供設立人及班主任證明文件，收據無立案日期及文號、增設地下室,糾正件次(列入違規紀錄),2004-12-01,0930801237
607,私立環球文理短期補習班,2004-11-24,新莊市龍安路100號1、2樓,教授兒童美語、收據無立案日期及退費規定,糾正件次(列入違規紀錄),2004-11-26,0930794940
608,世華文理補習班,2004-11-19,土城市金城路2段251號,教授兒童美語、招牌為「文軒美語安親班」、收據無立案日期及退費規定,糾正件次(列入違規紀錄),2004-11-26,0930794941
609,嘉爾頓語文補習班,2004-11-19,土城市立德路074巷003號,收據無核准班名日期及文號，並於1號1.2樓私增班舍,糾正件次(列入違規紀錄),2004-11-26,0930791945
610,私立小巨龍文理短期補習班,2004-11-17,新莊市中港路48巷3號1樓,上國小數學、收據無立案日期及班名、有瓦斯器具、增設3號2，3樓,糾正件次(列入違規紀錄),2004-11-22,0930780332
611,私立芝麻街國際語文補習班短期補習班,2004-11-17,三重市三民街322號1、2樓及320號2樓,收據無立案日期及文號、有瓦斯器具,糾正件次(列入違規紀錄),2004-11-22,0930780326
612,私立庠序文理短期補習班,2004-11-11,三重市大智街68號1樓,教授國小語文並有國小全科輔導之廣告、無退費規定、未掛證書,糾正件次(列入違規紀錄),2004-11-15,0930767182
613,捷勝語文珠心算補習班,2004-11-04,板橋市英士路53號2樓,增設53號2樓之1、教授國中數學,糾正件次(列入違規紀錄),2004-11-09,0930752206
614,大登科語文珠算補習班,2004-11-04,板橋市文化路2段417巷030號2樓,1樓擅自增設、招牌寫「大登科美語學校」、收據無立案日期及退費規定、有瓦斯器具,糾正件次(列入違規紀錄),2004-11-09,0930752205
615,私立又文電腦美語短期補習班,2004-11-04,板橋市文化路2段486號,收據無退費規定、招牌有安親課輔班、增設488號1樓,糾正件次(列入違規紀錄),2004-11-09,0930752204
616,大中語文補習班,2004-10-20,板橋市大仁街10號1、2樓,收據無立案日期及退費規定、增設教室招生,糾正件次(列入違規紀錄),2004-10-22,0930719990
617,翰文文理語文電腦補習班,2004-10-20,泰山鄉仁愛路002-001號,未懸掛證書，未擘給正式收據，上國小數學，招牌不合規定,糾正件次(列入違規紀錄),2004-10-22,0930719988
618,鍾老師文理補習班,2004-10-18,蘆洲市鷺江街48號,收據無立案日期及退費規定、招收國小生、招牌有兒童美語安親、增設46號1樓,糾正件次(列入違規紀錄),2004-10-21,0930717846
619,陽光小子語文補習班,2004-10-14,永和市中正路416號1、2樓,現場無法提供設立人及班主任證明文件，有瓦斯器具，招牌懸掛陽光森林,糾正件次(列入違規紀錄),2004-10-18,0930708546
620,私立洋光森林語文短期補習班,2004-10-14,永和市中正路378號2樓、2樓之1、2樓之2,現場無法提供設立人及班主任證明文件，有瓦斯器具,糾正件次(列入違規紀錄),2004-10-18,0930708549
621,私立天普珠算文理補習班短期補習班,2004-10-12,汐止市仁愛路149號1樓,收據無立案日期及退費規定、有瓦斯器具、教授兒童美語,糾正件次(列入違規紀錄),2004-10-15,0930705579
622,私立艾瑪麗文理珠心算短期補習班,2004-10-12,汐止市仁愛路99號,收據無立案日期及退費規定、有瓦斯器具、未依立案班名懸掛招牌、教授兒童美語,糾正件次(列入違規紀錄),2004-10-15,0930705583
623,私立鐸昇珠心算美術電腦語文音樂短期補習班,2004-10-07,"中和市復興路 265-2號3樓、267-1號2樓",收據無立案字號及退費規定,糾正件次(列入違規紀錄),2004-10-11,0930692199
624,私立鶯橋文理珠心算短期補習班,2004-10-06,鶯歌鎮高職東街21號3樓之1，3樓之2,未懸掛證書，增設兒童美語及教室，有瓦斯器具,糾正件次(列入違規紀錄),2004-10-11,0930692285
625,奇奇珠心算補習班,2004-10-04,汐止市秀峰路146號1、2樓,現場無法提供設立人及班主任證明文件，收據無立案日期及退費規定，教授美語及正音班，招牌不符規定,糾正件次(列入違規紀錄),2004-10-07,0930686291
626,私立小神童文理短期補習班,2004-10-04,新店市三民路96號1~2樓,未懸掛證書，無退費規定，增設語文及才藝，招牌不合規定（學苑字樣）,糾正件次(列入違規紀錄),2004-10-08,0930690652
627,私立芝麻城語文短期補習班,2004-10-04,汐止市新台五路2段152號1樓,收據無立案日期及退費規定,糾正件次(列入違規紀錄),2004-10-07,0930686288
628,北大文理補習班,2004-10-04,汐止市忠孝東路152巷008號﹝新台五路2段008巷008號1樓﹞,收據無立案字號、現場無法提供設立人及班主任證明文件、招收國小生,糾正件次(列入違規紀錄),2004-10-07,0930686290
629,私立慧星珠算短期補習班,2004-09-20,中和市員山路279之1號,未依申請授課時數上課,糾正件次(列入違規紀錄),2004-09-24,0930662694
630,超群文理補習班,2004-09-16,汐止市大同路2段282號,未懸掛證書，教授及招收國小生，有交通車未報備，有瓦斯器具,糾正件次(列入違規紀錄),2004-09-21,0930652225
631,私立建成語文短期補習班,2004-09-16,汐止鎮建成路57巷15號1樓,收據無立案日期及退費規定、有瓦斯器具,糾正件次(列入違規紀錄),2004-09-21,0930652226
632,巨將電腦補習班,2004-09-09,永和市中正路746號3樓,未懸掛立案證書，未辦理師生保險，現場無法提供設立人及班主任證明文件，未辦理消安訓練,糾正件次(列入違規紀錄),2004-09-10,0930631764
633,私立佳學事業股份有限公司永和分公司附設育源英語短期補習班,2004-09-09,永和市中正路253號4樓、4樓-1、4樓-2,現場無法提供設立人及班主任證明文件，未辦理師生保險，收據無立案日期及退費規定,糾正件次(列入違規紀錄),2004-09-10,0930631806
634,揚光森林語文補習班,2004-09-09,永和市中正路386號1、2樓,現場無法提供設立人及班主任證明文件，未辦理師生保險,糾正件次(列入違規紀錄),2004-09-10,0930632001
635,私立幼發拉底美語短期補習班,2004-09-09,永和市中山路1段331號3、5、6樓,"招牌不符,增設安親班,收據無退費規定,有瓦斯器具",糾正件次(列入違規紀錄),2004-09-10,0930631635
636,私立中正國際村美日語短期補習班,2004-09-09,永和市中正路253號3樓、3樓-1,現場無法提供設立人及班主任證明文件，未辦理師生保險，收據無立案日期及退費規定，未辦理公安申報,糾正件次(列入違規紀錄),2004-09-10,0930631950
637,私立娃娃看天下語文短期補習班,2004-09-02,新店市北新路1段335號1樓,"招牌不合規定， 收據無立案日期及退費規定",糾正件次(列入違規紀錄),2004-09-06,0930617977
638,私立博瀚文理短期補習班,2004-08-27,永和市中正路417號6樓,未懸掛證書，無立案及退費規定，擅自於407號1樓增設,糾正件次(列入違規紀錄),2004-09-01,0930603151
639,私立禾登文理短期補習班,2004-08-27,永和市永貞路104號1、2樓,未懸掛招牌，教授及招收國小生,糾正件次(列入違規紀錄),2004-09-01,0930603152
640,文向文理補習班,2004-08-23,新店市三民路014號2樓,稽查當天未應門，電梯大門入口加裝鐵門,糾正件次(列入違規紀錄),2004-08-30,0930551762
641,陳老師文理補習班,2004-08-20,板橋市中正路275巷061號,有招收國小生美語，無退費規定，招牌有安親字樣等,糾正件次(列入違規紀錄),2004-08-30,0930596544
642,鍾老師文理補習班,2004-08-19,蘆洲市鷺江街048號,"無退費規定 現場無法提供身份文件",糾正件次(列入違規紀錄),2004-08-30,0930596545
643,鍾老師文理補習班,2004-08-12,蘆洲市鷺江街048號,"擅自增設珠心算 美語，增設46號1樓",糾正件次(列入違規紀錄),2004-08-30,0930594967
644,私立依頓語文短期補習班,2004-08-12,永和市永和路1段3號1樓,未辦理消安訓練，收據未載明本府核准日期及文號及退費規定，現場無法提供設立人及班主任證明文件，未辦理公安申報，逃生門設栓鎖,糾正件次(列入違規紀錄),2004-08-18,0930581816
645,私立唯學文理短期補習班,2004-08-12,三重市三民街100號、102號2樓,"未懸掛立案證書，無退費標準、 增設交通車及安親課輔班、有瓦斯器具",糾正件次(列入違規紀錄),2004-08-30,0930594996
646,東紐文理補習班,2004-08-11,金山鄉中山路279巷2、4號,"招牌不合規定， 收據無立案日期及退費規定， 現場無法提供公安申報資料及設立人等身份文件，私自變更班明未報備，未辦理師生保險，未懸掛立案證書",糾正件次(列入違規紀錄),2004-08-18,0930578819
647,晴園語文補習班,2004-08-06,深坑鄉埔新街034號,違規增設幼稚園業務,糾正件次(列入違規紀錄),2004-08-30,0930597713
648,建喬文理短期補習班,2004-08-06,土城市金城路2段250-1、252號3樓,"無法提供設立人文件，收據未載明本府核准日期及文號，班名及設立人均與本府資料不同 未辦理變更(原新樺補習班)",糾正件次(列入違規紀錄),2004-08-16,0930574123
649,私立美利肯語文短期補習班,2004-08-05,三重市重新路四段63號3樓、3樓之1,未辦理消安訓練，未辦理員工安全保險，收據未載明本府核准日期及文號，招牌掛美利肯美語學校，未辦理公安申報,糾正件次(列入違規紀錄),2004-08-16,0930574120
650,私立如皇文理語文短期補習班,2004-08-03,汐止鎮建成路56巷41號1、2樓,無法提供公安申報資料,糾正件次(列入違規紀錄),2004-08-09,0930556967
651,北大文理補習班,2004-07-27,汐止市忠孝東路152巷008號﹝新台五路2段008巷008號1樓﹞,有交通車未報備，擅自招收國小學生,糾正件次(列入違規紀錄),2004-08-02,0930546475
652,詹浩文理補習班,2004-07-23,板橋市文化路1段030號5樓,未懸掛立案證書，招牌名稱為詹浩升大學文教機購,糾正件次(列入違規紀錄),2004-08-02,0930545912
653,私立建成語文短期補習班,2004-07-22,汐止鎮建成路57巷15號1樓,私設課輔,糾正件次(列入違規紀錄),2004-08-19,0930548689
654,加爾頓語文補習班,2004-07-09,土城市中央路1段285、287號1、2樓,"招牌掛有加爾頓國際美語學校 交通車未報備",糾正件次(列入違規紀錄),2004-07-23,0930522217
655,私立如皇文理短期補習班,2004-07-07,汐止市建成路56巷41號1、2樓,擅自招收國小學童,糾正件次(列入違規紀錄),2004-07-13,0930498884
656,薪喬文理補習班,2004-07-06,新莊市民安西路118、118-001號,現場無法提供身份文件，招收國小學童及安親班，招牌不符規定,糾正件次(列入違規紀錄),2004-07-12,0930497451
657,私立惠心語文短期補習班,2004-06-29,新店市北宜路一段107之4號,無文號、日期、字號，用「長頸鹿美語中心」作抬頭收據。現場無法提供公安設備申報資料。無法提供師生安全保險文件。,糾正件次(列入違規紀錄),2004-07-02,0930477564
658,私立英吉利語文短期補習班,2004-06-28,瑞芳鎮明燈路3段104號1、2樓,新立案，故消安訓練、師生安全保險等尚未辦理。以市面收據為收據書，蓋「英吉利文教機構」章，無退費規定事項,糾正件次(列入違規紀錄),2004-07-02,0930477691
659,宏儒文理補習班,2004-06-23,中和市國光街107巷004弄002、006號,"於4號增設教室 並設有瓦斯器具",糾正件次(列入違規紀錄),2004-07-01,0930474211
660,私立芝擎文理短期補習班,2004-06-21,新莊市雙鳳路42號1、2樓,招牌掛諾貝爾學院，無立案日期及退費規定，有瓦斯器具,糾正件次(列入違規紀錄),2004-06-30,0930470346
661,私立全美語語文短期補習班,2004-06-21,新莊市富國路026號3樓,招牌掛長頸鹿美語中心，無立案日期及退費規定，有瓦斯器具,糾正件次(列入違規紀錄),2004-06-30,0930470183
662,文聖語文補習班,2004-06-18,板橋市中正路274、276號3樓,招牌掛文聖美語學校,糾正件次(列入違規紀錄),2004-07-01,0930472520
663,私立正牛津語文短期補習班,2004-06-18,板橋市中正路274號2樓,"招牌掛牛津美語學校 現場無法提供設立人及班主任證明文件",糾正件次(列入違規紀錄),2004-07-01,0930472527
664,明佳語文珠算補習班,2004-06-16,三重市集美街043號1、2、3樓、033巷012號,未懸掛立案證書、無立案字號日期和退費規定、未報備交通車,糾正件次(列入違規紀錄),2004-06-25,0930454274
665,私立維多利亞美語會話補習班短期補習班,2004-06-11,蘆洲市長安街288號3樓,擅自增設教室、收據無退費規定、有交通車未報備、增設遊戲器材、公文無專夾保管,糾正件次(列入違規紀錄),2004-06-17,0930447381
666,私立萊特美語短期補習班,2004-06-10,汐止鎮仁愛路124號,"招牌為萊特美語學校 、收據無立案班名日期字號及退費規定、廚房有瓦斯器具",糾正件次(列入違規紀錄),2004-06-17,0930445172
667,私立如皇文理短期補習班,2004-06-10,汐止鎮建成路56巷41號1、2樓,"無教職員名冊 、招牌僅掛「長頸鹿美語中心」 、未懸掛立案證書、擅自招收國小學童",糾正件次(列入違規紀錄),2004-06-17,0930444980
668,私立智慧堡美語文理短期補習班,2004-06-10,汐止鎮仁愛路114號2樓,擅自增設教室、收據無退費規定,糾正件次(列入違規紀錄),2004-06-17,0930445341
669,卓越文理美語補習班,2004-06-07,板橋市中山路2段252號4樓,"招牌掛卓越美語教室 、未懸掛立案證書 、現場無法提供收據、設有三部緩降梯",糾正件次(列入違規紀錄),2004-06-17,0930444437
670,愛的資優珠算補習班,2004-06-07,板橋市中正路325巷3弄5-1號2樓,"招牌不合規定 擅自增設文理科",糾正件次(列入違規紀錄),2004-06-17,0930444336
671,私立嘉維語文短期補習班,2004-06-04,中和市中和路102號2樓,招牌不合規定,糾正件次(列入違規紀錄),2004-06-14,0930440781
672,中華珠心算補習班,2004-06-04,中和市國光街107巷004弄026號,在24號新增美樂蒂兒童美語教室,糾正件次(列入違規紀錄),2004-06-14,0930441014
673,再興文理語文珠心算補習班,2004-05-27,土城市學成路058號1、2樓,"招牌掛迪斯奈補習班佳音英語學成分校， 無退費規定，未懸掛立案證書",糾正件次(列入違規紀錄),2004-06-01,0930411237
674,迪斯奈美語補習班,2004-05-27,土城市學成路048號1樓,"招牌掛迪斯奈教育機構 ，無退費規定及立案字號，未懸掛立案證書",糾正件次(列入違規紀錄),2004-06-01,0930411164
675,私立仕丞語文珠心算短期補習班,2004-05-27,土城市學成路64號1樓及地下1樓,招牌不合規定,糾正件次(列入違規紀錄),2004-06-01,0930411397
676,私立高守毅電腦語文短期補習班,2004-05-25,板橋市民生路2段229號1、2號及地下1樓,招牌不合規定,糾正件次(列入違規紀錄),2004-06-01,0930411722
677,河家人文理語文電腦補習班,2004-05-25,板橋市文化路2段086、088、090、092、096、098、100號4樓,招牌不合規定,糾正件次(列入違規紀錄),2004-06-01,0930411695
